parameter,mean,sd,2.5%,25%,50%,75%,97.5%,Bulk_ESS,Tail_ESS,Rhat
"delta[Anggraeni, 2021: ARIMAX, 2]",-1.67664591275771,0.632531621029741,-2.90495915860414,-2.11146656372463,-1.66770927569561,-1.25142425181692,-0.465305689014781,760.831501697414,2488.26023256759,1.00407236995425
"delta[Anggraeni, 2021: ARIMAX, 3]",-1.67507487125673,0.634668637692351,-2.92548018370785,-2.10183521312285,-1.67969159194633,-1.24318935442846,-0.428991265559204,771.532204043679,2554.82623246756,1.00445683839044
"delta[Anggraeni, 2021: ARIMAX, 4]",-1.67312737703807,0.638724491514419,-2.9271528307271,-2.10167570672188,-1.67441542679201,-1.23722689738517,-0.415646992806254,783.320498282888,2621.33454498236,1.00436486254699
"delta[Anggraeni, 2021: ARIMAX, 5]",-1.6733546899878,0.633948086761733,-2.9181470187304,-2.09826083744254,-1.66954072397552,-1.23852509223849,-0.429829077361077,758.275389731166,2491.90912299372,1.00479733665824
"delta[Anggraeni, 2021: ARIMAX, 6]",-1.67156284475023,0.637850554788762,-2.93878997679685,-2.09686037087279,-1.67181744022114,-1.23380599721876,-0.43945597404224,803.139827200931,2660.88353022927,1.00369407483745
"delta[Anggraeni, 2021: LR, 13]",-1.71454514708092,0.630425312023593,-2.94974458604492,-2.14125774684032,-1.70530605197251,-1.28347807852254,-0.484095509623417,764.774569161794,2497.48901320236,1.00483740831722
"delta[Anggraeni, 2021: LR, 14]",-1.71638700935411,0.632961290163934,-2.96306958391878,-2.13999576561903,-1.71803766325469,-1.29723567225058,-0.469218662930292,755.1496025923,2699.5081818927,1.00478185610738
"delta[Anggraeni, 2021: LR, 15]",-1.71531697828475,0.635531284844164,-2.96980087478844,-2.1461787322397,-1.71368369286015,-1.27828063200988,-0.492045631848877,771.397238248595,2591.85048637358,1.00401198044369
"delta[Anggraeni, 2021: ARIMAX, 7]",-1.65961319433435,0.638055763224337,-2.91945606718905,-2.08940024857703,-1.65830952039633,-1.21258269442471,-0.449431557303196,789.164484914208,2685.81714985198,1.00487900596216
"delta[Anggraeni, 2021: LR, 16]",-1.71593748172547,0.631299657268036,-2.94719508952621,-2.14781064719851,-1.70695237370857,-1.28240021528649,-0.494340327420559,804.05676709156,2502.3531914687,1.00367252114165
"delta[Anggraeni, 2021: SVM, 9]",-1.68234998767859,0.639254947687447,-2.93634161554713,-2.11282363902844,-1.67677883374815,-1.24980333616792,-0.423712491430664,766.818799869125,2526.30457217927,1.0043021137079
"delta[Anggraeni, 2021: SVM, 10]",-1.68132901404525,0.632140194042843,-2.91015341470397,-2.11004530959861,-1.67469747367013,-1.25047628265654,-0.452106212990489,765.383550664102,2905.16954172928,1.00455310636223
"delta[Anggraeni, 2021: SVM, 11]",-1.68651335294921,0.632490146425186,-2.92011994850428,-2.10816495817087,-1.68137727029377,-1.26299541014987,-0.440589040827076,778.380324888368,2644.21299787092,1.00408044489559
"delta[Anggraeni, 2021: SVM, 12]",-1.68610853741732,0.636101603782839,-2.96953371485771,-2.11684423830959,-1.68335648334765,-1.244645070964,-0.468314590760228,783.008311440087,2523.10913502883,1.00406666250739
"delta[Anggraeni, 2021: SVM, 13]",-1.68105252268381,0.629110995480657,-2.90463519608468,-2.10868186574563,-1.67967866625173,-1.25590519663758,-0.446897121151344,788.10613225658,2263.26840199133,1.00362143820595
"delta[Anggraeni, 2021: SVM, 14]",-1.68857741855576,0.62817810295305,-2.88521838498563,-2.11200437279983,-1.68451749277972,-1.26383113800757,-0.464541589067989,751.446581303289,2355.30258414022,1.00459380365587
"delta[Anggraeni, 2021: SVM, 15]",-1.68466542592151,0.630073137920037,-2.91534138154328,-2.10378721032305,-1.68641862469195,-1.25514899598217,-0.440733771752532,778.01684670135,2164.72684893405,1.00426571901083
"delta[Anggraeni, 2021: SVM, 16]",-1.68566051855397,0.632992197354739,-2.94247005535585,-2.11377423441744,-1.67910135395158,-1.25530210259452,-0.442844688789552,784.028184132763,2787.86837582426,1.00455723013726
"delta[Anggraeni, 2021: ARIMAX, 8]",-1.63432302649079,0.635409083471907,-2.89723669262493,-2.06856543757636,-1.6290411117183,-1.2048920903554,-0.396780223464973,763.41594000201,2574.31299044266,1.00431332849818
"delta[Anggraeni, 2021: ARIMAX, 9]",-1.62579784528881,0.63461842769994,-2.89437011677,-2.05053866025618,-1.61538109187695,-1.19354759647224,-0.395339377584342,775.442893411834,2652.92441802486,1.00339308286865
"delta[Anggraeni, 2021: ANN, 9]",-1.682101102798,0.632178609017803,-2.94191062664461,-2.09792936537076,-1.67972130340388,-1.25103087482009,-0.442652011448766,769.370715539924,2491.58003872335,1.00451513880516
"delta[Anggraeni, 2021: ANN, 10]",-1.6850528363804,0.626893406698735,-2.9258429404946,-2.10241640402156,-1.68469741104517,-1.25668122377429,-0.470400269760891,738.665538608585,2786.53003314788,1.00492728600545
"delta[Anggraeni, 2021: ANN, 11]",-1.68182249997109,0.636600323407483,-2.95252004707734,-2.10372026010945,-1.678420271716,-1.25098490977237,-0.436704553348536,779.360413479311,2446.51698998403,1.00433529171538
"delta[Anggraeni, 2021: ARIMAX, 10]",-1.62464011543555,0.642338375762899,-2.91954968476455,-2.04713239071157,-1.61497617722089,-1.19311567764333,-0.389715002019882,814.793793340278,2759.88671216961,1.00384381597833
"delta[Anggraeni, 2021: ANN, 12]",-1.67932786509194,0.633165379159259,-2.92300810832749,-2.11316575616027,-1.66943049985922,-1.25260064496043,-0.437525818197879,771.417861138455,2558.45220740431,1.0048601400383
"delta[Anggraeni, 2021: ANN, 13]",-1.67921791412787,0.630980519679943,-2.93717401906071,-2.10726324269995,-1.67596029163505,-1.24409373877465,-0.448171040636529,760.859347329104,2555.14212975993,1.00466141219429
"delta[Anggraeni, 2021: ANN, 14]",-1.67938860255454,0.631407371121638,-2.91598853585726,-2.09944122293928,-1.67526328268196,-1.25215303256243,-0.452051301838479,778.376574830798,2618.69110923127,1.00400289751807
"delta[Anggraeni, 2021: ANN, 15]",-1.67841481536587,0.630695648670871,-2.94254091324275,-2.09407367035555,-1.6738903855344,-1.2585999756898,-0.457656592558335,772.147228836213,2531.43444963411,1.00459247066541
"delta[Anggraeni, 2021: ANN, 16]",-1.67838510777927,0.626933295754826,-2.90610241766406,-2.09684102467547,-1.67180418570501,-1.26332412202142,-0.454895521967788,786.362720710856,2991.97385363335,1.00462640117999
"delta[Anggraeni, 2021: ARIMAX, 11]",-1.61412921167094,0.639890934207874,-2.87760587239552,-2.04789550795216,-1.61708930686287,-1.17594187417597,-0.377539983770718,786.79027973876,2713.85865173795,1.00474923343879
"delta[Anggraeni, 2021: ARIMAX, 12]",-1.59653419183438,0.638232556297982,-2.84625034118411,-2.02775884901837,-1.59195934768123,-1.16086309627002,-0.344192482749937,788.525000229336,2529.79489164987,1.00410198759903
"delta[Anggraeni, 2021: ARIMAX, 13]",-1.59233067162069,0.642818258555794,-2.88484429160892,-2.02573205176532,-1.5815021150458,-1.16222468178277,-0.360308424983938,811.838393084535,2416.96367519055,1.00378183837458
"delta[Anggraeni, 2021: ARIMAX, 14]",-1.58097876093705,0.647951046144533,-2.84071094923967,-2.02397721023886,-1.58691037578467,-1.13629720375473,-0.323253387432838,779.099839788264,2588.20848211621,1.00410250641829
"delta[Anggraeni, 2021: ARIMAX, 15]",-1.57976638422593,0.63841485425937,-2.84014781369214,-1.99912589510672,-1.57844329477203,-1.15053694953652,-0.32586348379731,794.025326417293,2254.36333627838,1.00393312298186
"delta[Anggraeni, 2021: ARIMAX, 16]",-1.53113347550565,0.64220242061945,-2.80538561527016,-1.963728496883,-1.52526218308169,-1.09353662478696,-0.277739984409504,775.177245275197,2738.93770866485,1.00385256372274
"delta[Appice, 2020: ARIMA, 1]",-4.6964607304051,0.566479465825624,-5.78657870976205,-5.07703394559395,-4.6971449301828,-4.30899059210498,-3.5979716458349,663.111168434085,2178.62726731204,1.0079783282266
"delta[Appice, 2020: VAR, 1]",-4.56268266393614,0.572716359296904,-5.67109577132156,-4.94738620769714,-4.55682059460549,-4.169951290941,-3.46951864163077,668.60051115018,2047.19800327869,1.00725109938775
"delta[Appice, 2020: VAR, 2]",-4.44382012516063,0.570976686893913,-5.55905944153287,-4.82466649329066,-4.44270817080718,-4.05745719512754,-3.35087995371417,675.024409267565,1900.5505536108,1.00742835069869
"delta[Appice, 2020: k-NN, 1]",-4.08785660228187,0.581731320935277,-5.23376292982617,-4.48272356800332,-4.08850527519188,-3.69010375532873,-2.94943390785818,716.578055519078,2154.0143709766,1.00712776608573
"delta[Appice, 2020: ANN, 1]",-3.44629077869023,0.58645481423266,-4.58194309743263,-3.84524853676911,-3.43574676098202,-3.0445612211201,-2.32786822090658,720.02050527111,1877.08770292916,1.00718019499813
"delta[Appice, 2020: k-NN, 2]",-3.55770739773028,0.591177984435013,-4.71133433927597,-3.96175380397415,-3.5528597773122,-3.14953432018254,-2.41213161787378,711.724328765776,2023.78452002915,1.00701648170591
"delta[Appice, 2020: ARIMA, 2]",-3.22328944924258,0.592928403590646,-4.38194255924767,-3.63241242138112,-3.22020101391088,-2.8138187374195,-2.06451429473785,748.759807766075,1814.02088569313,1.006636812178
"delta[Appice, 2020: VAR, 3]",-3.28287642354481,0.601860666482425,-4.46744566848482,-3.68702558503734,-3.28239082368978,-2.87406016711831,-2.11851572950641,764.402602189087,2168.85666114146,1.00636218515504
"delta[Appice, 2020: ARIMA, 3]",-3.20104333284427,0.592875856057776,-4.35321500946026,-3.60677035088138,-3.19967997691973,-2.80063132899593,-2.03781217972279,724.456684985656,2156.62989538294,1.00708168451021
"delta[Appice, 2020: k-NN, 3]",-3.24707103200339,0.598777987500287,-4.42473074233452,-3.65140052379435,-3.2489027510332,-2.83668300608949,-2.08530035625549,750.124787970489,2244.36621401838,1.00654252546353
"delta[Appice, 2020: ARIMA, 4]",-3.13866700569439,0.597976935785064,-4.30806890461706,-3.54773031785266,-3.14114674785499,-2.72938696946475,-1.97355959247268,713.696428556744,2127.10398066057,1.00733637969201
"delta[Appice, 2020: k-NN, 4]",-3.13867859732422,0.59689065306844,-4.31264034662398,-3.542609564709,-3.13645761201639,-2.73423524907772,-1.98698348068663,740.20002011311,2175.55168890281,1.00709247714634
"delta[Appice, 2020: k-NN, 5]",-3.05828726266075,0.601440862609664,-4.24417605962619,-3.46365830118881,-3.05246204452236,-2.64179749095811,-1.89827774956069,749.736984052583,2263.95875285324,1.00615641518638
"delta[Appice, 2020: VAR, 4]",-3.03986286698506,0.600040442270916,-4.21858440153383,-3.44246154663083,-3.03724215281651,-2.64052331753557,-1.87934493628395,755.66172839115,2154.75015683014,1.00689671150702
"delta[Appice, 2020: ARIMA, 5]",-2.95590241905032,0.60220328601155,-4.14219233545597,-3.36573513246162,-2.95063706969884,-2.54477441529572,-1.79611847822332,737.792002792449,2422.27773942015,1.00695194513096
"delta[Appice, 2020: k-NN, 6]",-3.04794150384214,0.598139315696708,-4.22303673292092,-3.45308738313485,-3.04716697799455,-2.63532049341895,-1.89052303369347,760.480631273153,2204.68314678212,1.00601815895025
"delta[Appice, 2020: VAR, 5]",-3.00835074706865,0.603662022386259,-4.21568057897996,-3.41415314512186,-2.99870468227109,-2.59727032908119,-1.84707041387259,746.295708056621,2124.88911467904,1.00728808691986
"delta[Appice, 2020: VAR, 6]",-2.93628928691459,0.612395122618264,-4.15924367326686,-3.35165477223164,-2.9258368200808,-2.52216372837612,-1.76002348149002,769.388156516458,2307.32046965417,1.00723778598664
"delta[Appice, 2020: VAR, 7]",-2.93246307436637,0.605976451875987,-4.13338793717601,-3.33430277181643,-2.93175383733531,-2.52645838609838,-1.75281622243153,761.149633264313,2183.75942384319,1.00666157434642
"delta[Appice, 2020: ANN, 2]",-2.61437988699056,0.604174587508095,-3.7841343040545,-3.01997086864838,-2.61678046613423,-2.20623446466789,-1.41684234327873,767.569183109554,2349.21803867759,1.00639601226011
"delta[Appice, 2020: ANN, 3]",-2.60013397919164,0.60520921506682,-3.79382475020102,-3.00292043167361,-2.58725090458707,-2.18774860698327,-1.42098625363091,765.939833446596,2079.24672785332,1.00667748056725
"delta[Appice, 2020: k-NN, 7]",-2.74876695228507,0.61145060313171,-3.95308981313981,-3.16540865046553,-2.74709693307743,-2.33810953075349,-1.55743985198189,776.826699025,2325.01280887379,1.00649368885186
"delta[Appice, 2020: ANN, 4]",-2.40896435667227,0.611219586140204,-3.60619396635482,-2.82601564017402,-2.3994702502029,-1.99293203992251,-1.23604770581116,768.252294779021,2022.9287646335,1.00676533368115
"delta[Appice, 2020: k-NN, 8]",-2.61551233215693,0.619138634903116,-3.82527057345882,-3.03428837931031,-2.62272964087224,-2.18602577994739,-1.43380211297316,779.50792074119,2432.82057861701,1.00589502106139
"delta[Appice, 2020: ARIMA, 6]",-2.48013154866747,0.607713126490036,-3.6761651797387,-2.88371256140243,-2.46968007444136,-2.06479178966391,-1.3150820700751,803.64264360354,2065.59781696974,1.00634987499001
"delta[Appice, 2020: k-NN, 9]",-2.57309763106657,0.615249622450497,-3.79337789136408,-2.98414786196892,-2.57237093753449,-2.15180879382467,-1.39553904749436,773.702194028126,2240.91088345981,1.00641482260376
"delta[Appice, 2020: ANN, 5]",-2.33361137858106,0.613216486549783,-3.5319391434605,-2.74907212842583,-2.32846238870698,-1.9103571732061,-1.16076748960748,800.555424177516,2393.69600526494,1.00637112706892
"delta[Appice, 2020: VAR, 8]",-2.4685435414417,0.614307706612044,-3.67659448916359,-2.87529726500467,-2.46090548986892,-2.04510903196381,-1.29410278710007,761.667902616327,2089.04810192096,1.00623651184915
"delta[Appice, 2020: k-NN, 10]",-2.47181565506706,0.620462801346875,-3.67520094063848,-2.89474571129513,-2.46282107935105,-2.04814110517983,-1.26311157290233,772.234258054689,2268.02830116489,1.00656611583325
"delta[Appice, 2020: ANN, 6]",-2.20744492525176,0.621514965856847,-3.42051624375956,-2.62963662751157,-2.21164519786272,-1.78174152606134,-0.996506303222523,751.3585988572,2258.01286027946,1.00623101405192
"delta[Appice, 2020: VAR, 9]",-2.40950996897992,0.621257404017905,-3.63539149886018,-2.82141183454358,-2.40187843749219,-1.99672594533266,-1.19184762451949,797.585320094838,2172.91239233798,1.00582867070205
"delta[Appice, 2020: ANN, 7]",-2.12268947910678,0.62555189855455,-3.34423031992335,-2.55046190749396,-2.12155636089612,-1.69023072554017,-0.910369972230418,807.608240610603,2087.68069896362,1.00649674203544
"delta[Appice, 2020: ARIMA, 7]",-2.23929876016546,0.617472126227728,-3.46817998414627,-2.64513265387626,-2.23991400756637,-1.82584920448716,-1.06180483511363,806.953397907544,2512.11773233202,1.00592756178403
"delta[Appice, 2020: ARIMA, 8]",-2.22723222726562,0.618282280799347,-3.46671445013746,-2.6401101592353,-2.22458450232384,-1.80948773279232,-1.01262427818781,801.973220157994,2226.54249716891,1.00526181139849
"delta[Appice, 2020: RF, 1]",-2.07780292263349,0.620952610421707,-3.29482899865642,-2.49596245670082,-2.07936889206599,-1.65729084224125,-0.849477408906877,803.211310701967,2386.55001698302,1.0057397389408
"delta[Appice, 2020: ANN, 8]",-2.03914289235194,0.6184491192414,-3.2576349201313,-2.46052196531333,-2.03498077445077,-1.62777423130976,-0.843207009152304,816.540816018299,2354.25646879854,1.00526557586881
"delta[Appice, 2020: SVM, 1]",-2.02063609181675,0.620492989685427,-3.22938636082817,-2.44244214860569,-2.02010403888653,-1.59533346927818,-0.833473262384926,793.541021874376,2460.49846829492,1.00640329796435
"delta[Appice, 2020: SVM, 2]",-1.98283350832759,0.627906098145128,-3.20616378441391,-2.39908497442947,-1.98055801636479,-1.56295180062676,-0.750455246287203,836.709711737328,2396.7025012078,1.00574001989981
"delta[Appice, 2020: SVM, 3]",-1.95822369367233,0.626631435370006,-3.17459623467711,-2.38328678278823,-1.95721760772142,-1.52724786917627,-0.752872826089706,813.981790952695,2073.93935243486,1.00604932714623
"delta[Appice, 2020: k-NN, 11]",-2.2405898451701,0.62515033632532,-3.45406250738882,-2.65796678280188,-2.24530915955802,-1.81940367090995,-1.03053358953086,797.666598780586,2345.11302651992,1.00635354932107
"delta[Appice, 2020: SVM, 4]",-1.95076565540893,0.621863769929896,-3.15384819049598,-2.36660545638097,-1.95077150125187,-1.52490419144382,-0.737957902092352,770.839907544695,2230.06424378702,1.0058513208641
"delta[Appice, 2020: SVM, 5]",-1.94317394063641,0.62222593962801,-3.14847436622804,-2.36022732218586,-1.94426863773269,-1.52680112122957,-0.734454891791991,813.250070324364,2353.89634997071,1.0065761580816
"delta[Appice, 2020: VAR, 10]",-2.20608874218741,0.6221581621011,-3.42949041001578,-2.62354500610813,-2.21470411825598,-1.7816031041785,-0.977567374500724,815.273825300194,2562.32415974838,1.00644130019888
"delta[Appice, 2020: SVM, 6]",-1.9337962939893,0.623516811632796,-3.15746004989457,-2.35655689515015,-1.93513283673497,-1.51023555274314,-0.708759907262301,808.664127252304,2574.42980971522,1.00686444282377
"delta[Appice, 2020: SVM, 7]",-1.92170251777217,0.623914275839549,-3.12907201996185,-2.34453705165487,-1.92136357298036,-1.50133567490772,-0.696896002799796,827.311620123067,2296.4928468411,1.00556141622127
"delta[Appice, 2020: SVM, 8]",-1.92345098397857,0.62560911901806,-3.15611059568793,-2.3556036820042,-1.92055228794934,-1.48698820805696,-0.713620506921967,787.689110728945,2411.68196998991,1.00605207522621
"delta[Appice, 2020: SVM, 9]",-1.92132624618471,0.622123398116243,-3.16569643874057,-2.33546587208496,-1.92157822576238,-1.49292436011259,-0.700356745794742,769.809625314862,2171.53913624019,1.00625615857199
"delta[Appice, 2020: SVM, 10]",-1.91869011828285,0.624132339562872,-3.1482338457733,-2.34032989569659,-1.91678967111168,-1.4929458567735,-0.707687220381064,791.016073210794,2340.82714840535,1.00590813566212
"delta[Appice, 2020: ARIMA, 9]",-2.07217558136163,0.625020942379341,-3.2910388622253,-2.49751362780607,-2.06250719554087,-1.64149601932681,-0.863325233470153,794.266783009894,2146.71469801379,1.00613422378916
